,race,rcDate,rcNo,ord,rcTime,chulNo,age,wgBudam,ord1CntT,ord1CntY,ord2CntT,ord2CntY,rcCntT,rcCntY,chaksunT,chaksunY,chaksun_6m,rating,rcDist,trAge,ord1CntT_tr,ord2CntT_tr,rcCntT_tr,ord1CntY_tr,ord2CntY_tr,rcCntY_tr,age_jk,ord1CntT_jk,ord2CntT_jk,rcCntT_jk,ord1CntY_jk,ord2CntY_jk,rcCntY_jk,wg_Budam_jk,wg_Budam_others_jk,num_own,num_reg,num_cancel,chaksunT_ow,chaksunY_ow,ord1CntT_ow,ord2CntT_ow,ord3CntT_ow,rcCntT_ow,ord1CntY_ow,ord2CntY_ow,ord3CntY_ow,rcCntY_ow,from_recentRcDate,from_trDebut,from_jkDebut,from_owRegister,pred,pred_rank,pred_ona
424,41,2015-07-12,6,0,62.4,11,3,51.0,1,1,1,1,8,8,49670000,49670000,0,67,1000,67,67,67,67,67,67,67,24,31,55,724,24,32,414,49,49,67,67,67,67,67,67,67,67,67,67,67,67,105,98,16561,771,16561,0.6771055459976196,4.0,0
425,41,2015-07-12,6,0,61.1,12,4,55.0,4,1,0,0,8,5,103400000,38500000,38500000,73,1000,73,73,73,73,73,73,73,29,168,169,2237,52,61,580,52,52,73,73,73,73,73,73,73,73,73,73,73,73,6,70,16555,2963,16555,0.6846014261245728,9.0,0
426,41,2015-07-12,6,0,61.1,5,4,52.5,0,0,3,1,15,9,39960000,16500000,0,68,1000,68,68,68,68,68,68,68,27,103,93,1281,31,31,335,52,52,68,68,68,68,68,68,68,68,68,68,68,68,35,49,16560,2580,16560,0.6784976124763489,6.0,0
427,41,2015-07-12,6,0,61.0,10,4,53.0,1,1,1,0,14,8,51100000,32820000,2800000,69,1000,69,69,69,69,69,69,69,48,505,578,7056,15,16,368,52,52,69,69,69,69,69,69,69,69,69,69,69,69,26,42,16559,10329,16559,0.6819690465927124,8.0,0
428,41,2015-07-12,6,0,60.5,1,4,52.5,1,0,3,1,21,11,103780000,17430000,4200000,68,1000,68,68,68,68,68,68,68,27,1,2,108,1,2,108,51,51,68,68,68,68,68,68,68,68,68,68,68,68,121,29,16560,102,16560,0.6862204074859619,10.0,0
429,41,2015-07-12,6,0,60.4,9,3,53.0,1,1,1,1,7,7,52000000,52000000,7000000,69,1000,69,69,69,69,69,69,69,40,245,248,2174,51,44,303,53,53,69,69,69,69,69,69,69,69,69,69,69,69,43,29,16559,6236,16559,0.6776021122932434,5.0,0
430,41,2015-07-12,6,0,60.3,6,3,51.0,1,1,0,0,4,4,32250000,32250000,32250000,64,1000,64,64,64,64,64,64,64,26,154,159,2083,43,31,494,51,51,64,64,64,64,64,64,64,64,64,64,64,64,26,42,16564,2232,16564,0.6597254872322083,2.0,1
431,41,2015-07-12,6,0,60.3,3,3,53.0,0,0,3,3,8,7,34500000,34500000,0,69,1000,69,69,69,69,69,69,69,33,11,5,76,11,5,76,53,53,69,69,69,69,69,69,69,69,69,69,69,69,79,49,16559,72,16559,0.6764358878135681,3.0,1
432,41,2015-07-12,6,0,60.1,4,3,52.0,2,2,0,0,3,3,55000000,55000000,0,75,1000,75,75,75,75,75,75,75,21,0,0,0,0,0,0,49,49,75,75,75,75,75,75,75,75,75,75,75,75,81,161,16553,24,16553,0.6797918677330017,7.0,0
433,41,2015-07-12,6,1,59.8,7,3,52.5,1,1,1,1,9,9,52000000,52000000,14000000,68,1000,68,68,68,68,68,68,68,49,1946,1775,12839,65,57,587,51,51,68,68,68,68,68,68,68,68,68,68,68,68,107,49,16560,10329,16560,0.686959445476532,11.0,0
434,41,2015-07-12,6,1,59.1,2,3,52.0,1,1,0,0,2,2,30250000,30250000,30250000,63,1000,63,63,63,63,63,63,63,24,66,53,955,16,26,419,52,52,63,63,63,63,63,63,63,63,63,63,63,63,4,42,16565,1130,16565,0.6530063152313232,1.0,1
435,41,2015-07-12,6,1,58.7,8,3,55.5,1,1,1,1,8,8,78470000,78470000,36820000,74,1000,74,74,74,74,74,74,74,34,1162,868,5820,176,120,650,53,53,74,74,74,74,74,74,74,74,74,74,74,74,100,43,16554,5119,16554,0.7000279426574707,12.0,0
448,43,2015-07-12,4,0,78.8,8,4,56.0,1,1,0,0,13,9,16500000,16500000,0,29,1200,29,29,29,29,29,29,29,37,77,122,2104,3,3,111,52,52,29,29,29,29,29,29,29,29,29,29,29,29,123,22,16599,6236,16599,0.6243583559989929,8.0,0
449,43,2015-07-12,4,0,76.4,9,4,53.5,1,1,0,0,4,3,17250000,17250000,17250000,28,1200,28,28,28,28,28,28,28,28,28,34,389,28,34,383,49,49,28,28,28,28,28,28,28,28,28,28,28,28,113,42,16600,402,16600,0.6116880178451538,4.0,0
450,43,2015-07-12,4,0,76.3,10,5,52.0,1,0,0,0,24,10,27535000,0,0,21,1200,21,21,21,21,21,21,21,41,57,71,2163,0,1,51,48,50,21,21,21,21,21,21,21,21,21,21,21,21,103,35,16607,6980,16607,0.6128112077713013,6.0,0
451,43,2015-07-12,4,0,76.0,5,4,53.0,0,0,0,0,19,15,19300000,19300000,0,23,1200,23,23,23,23,23,23,23,26,43,41,837,11,4,252,50,50,23,23,23,23,23,23,23,23,23,23,23,23,44,22,16605,1418,16605,0.6108343601226807,3.0,1
452,43,2015-07-12,4,0,75.4,4,5,53.5,0,0,1,0,29,12,35400000,14920000,1600000,24,1200,24,24,24,24,24,24,24,41,64,77,1537,2,6,94,52,52,24,24,24,24,24,24,24,24,24,24,24,24,114,29,16604,6980,16604,0.6254050731658936,9.0,0
453,43,2015-07-12,4,0,75.1,6,3,51.0,0,0,2,2,13,13,24600000,24600000,1600000,26,1200,26,26,26,26,26,26,26,21,0,0,0,0,0,0,49,49,26,26,26,26,26,26,26,26,26,26,26,26,6,21,16602,24,16602,0.5999732613563538,1.0,1
454,43,2015-07-12,4,0,75.1,7,5,55.0,0,0,1,1,40,22,34660000,28060000,8680000,27,1200,27,27,27,27,27,27,27,35,136,151,2220,11,12,186,53,53,27,27,27,27,27,27,27,27,27,27,27,27,106,14,16601,5119,16601,0.644062876701355,10.0,0
455,43,2015-07-12,4,1,75.1,3,3,55.5,0,0,2,2,12,12,20350000,20350000,14050000,28,1200,28,28,28,28,28,28,28,35,162,193,2305,15,17,157,53,53,28,28,28,28,28,28,28,28,28,28,28,28,6,14,16600,5793,16600,0.6119534373283386,5.0,0
456,43,2015-07-12,4,1,75.1,2,4,55.5,1,0,0,0,13,6,31180000,2400000,2400000,28,1200,28,28,28,28,28,28,28,26,154,159,2083,43,31,494,51,51,28,28,28,28,28,28,28,28,28,28,28,28,99,29,16600,2232,16600,0.6190261840820312,7.0,0
457,43,2015-07-12,4,1,73.8,1,2,55.5,1,1,0,0,1,1,13750000,13750000,13750000,28,1200,28,28,28,28,28,28,28,34,42,28,346,19,10,148,49,49,28,28,28,28,28,28,28,28,28,28,28,28,72,35,16600,753,16600,0.6000391244888306,2.0,1
508,49,2015-07-18,11,0,0.0,8,4,56.0,2,0,1,0,19,8,66100000,0,0,59,1800,59,59,59,59,59,59,59,23,32,24,416,5,7,137,52,52,59,59,59,59,59,59,59,59,59,59,59,59,64,41,16575,777,16575,0.6765608787536621,9.0,0
509,49,2015-07-18,11,0,121.9,10,5,54.0,2,1,2,1,30,12,114322000,49940000,43800000,59,1800,59,59,59,59,59,59,59,21,12,22,372,12,21,363,49,49,59,59,59,59,59,59,59,59,59,59,59,59,90,56,16575,408,16575,0.6882189512252808,11.0,0
510,49,2015-07-18,11,0,121.7,7,6,52.0,1,0,2,1,46,12,78546000,28485000,9900000,46,1800,46,46,46,46,46,46,46,41,248,257,3040,7,3,95,53,53,46,46,46,46,46,46,46,46,46,46,46,46,56,34,16588,7322,16588,0.671777606010437,6.0,0
511,49,2015-07-18,11,0,121.6,5,4,51.0,0,0,4,3,27,15,70525000,46745000,5500000,47,1800,47,47,47,47,47,47,47,40,230,273,4102,2,8,164,52,52,47,47,47,47,47,47,47,47,47,47,47,47,120,28,16587,7322,16587,0.6696189641952515,5.0,0
512,49,2015-07-18,11,0,120.9,3,4,52.0,2,1,2,1,20,10,90790000,59500000,29150000,49,1800,49,49,49,49,49,49,49,29,169,169,2251,53,58,579,52,52,49,49,49,49,49,49,49,49,49,49,49,49,116,27,16585,2969,16585,0.6694239377975464,4.0,0
513,49,2015-07-18,11,0,120.7,4,4,52.5,2,1,0,0,15,9,61350000,41450000,41450000,50,1800,50,50,50,50,50,50,50,28,89,85,1226,36,26,484,51,51,50,50,50,50,50,50,50,50,50,50,50,50,44,35,16584,1424,16584,0.6603802442550659,2.0,1
514,49,2015-07-18,11,0,120.5,1,3,56.0,3,3,1,1,5,5,84850000,84850000,68350000,57,1800,57,57,57,57,57,57,57,49,1947,1776,12850,66,58,598,51,51,57,57,57,57,57,57,57,57,57,57,57,57,61,35,16577,10335,16577,0.672071099281311,7.0,0
515,49,2015-07-18,11,0,120.0,6,3,52.0,2,2,2,2,9,9,70400000,70400000,58100000,47,1800,47,47,47,47,47,47,47,40,245,248,2181,51,44,310,53,53,47,47,47,47,47,47,47,47,47,47,47,47,35,27,16587,6242,16587,0.6518924236297607,1.0,1
516,49,2015-07-18,11,1,119.8,11,4,56.0,2,1,3,1,20,12,93750000,58750000,49750000,57,1800,57,57,57,57,57,57,57,35,162,193,2309,15,16,154,53,53,57,57,57,57,57,57,57,57,57,57,57,57,52,28,16577,5799,16577,0.678879976272583,10.0,0
517,49,2015-07-18,11,1,119.6,9,3,54.5,2,2,2,2,9,9,65850000,65850000,47550000,54,1800,54,54,54,54,54,54,54,36,646,608,5304,55,53,412,53,53,54,54,54,54,54,54,54,54,54,54,54,54,56,34,16580,5125,16580,0.6675424575805664,3.0,1
518,49,2015-07-18,11,1,119.5,2,3,55.5,3,3,2,2,9,9,101820000,101820000,73530000,56,1800,56,56,56,56,56,56,56,34,1169,874,5837,182,122,653,53,53,56,56,56,56,56,56,56,56,56,56,56,56,44,34,16578,5125,16578,0.6762514114379883,8.0,0
530,51,2015-07-18,9,0,76.8,12,5,51.0,0,0,0,0,21,9,43760000,3780000,0,64,1200,64,64,64,64,64,64,64,26,155,161,2094,44,33,497,51,51,64,64,64,64,64,64,64,64,64,64,64,64,106,35,16570,2238,16570,0.6846331357955933,8.0,0
531,51,2015-07-18,9,0,76.1,3,6,51.0,2,0,4,0,40,12,113123000,7920000,0,61,1200,61,61,61,61,61,61,61,31,12,25,936,0,0,52,51,51,61,61,61,61,61,61,61,61,61,61,61,61,127,13,16573,2586,16573,0.6884702444076538,10.0,0
532,51,2015-07-18,9,0,76.1,10,5,55.0,1,0,1,1,20,7,59760000,17010000,0,72,1200,72,72,72,72,72,72,72,26,46,45,860,14,14,293,51,51,72,72,72,72,72,72,72,72,72,72,72,72,37,55,16562,1136,16562,0.6908211708068848,11.0,0
533,51,2015-07-18,9,0,75.8,8,3,52.0,1,1,1,1,4,4,50550000,50550000,43550000,62,1200,62,62,62,62,62,62,62,29,169,169,2251,53,58,579,52,52,62,62,62,62,62,62,62,62,62,62,62,62,112,104,16572,2969,16572,0.6727787256240845,3.0,1
534,51,2015-07-18,9,0,75.6,5,5,52.0,0,0,1,0,24,12,36130000,0,0,62,1200,62,62,62,62,62,62,62,36,111,133,2919,1,1,176,52,52,62,62,62,62,62,62,62,62,62,62,62,62,64,14,16572,4063,16572,0.6797714233398438,7.0,0
535,51,2015-07-18,9,0,75.1,13,3,52.5,2,2,3,3,12,12,90130000,90130000,24500000,67,1200,67,67,67,67,67,67,67,28,89,85,1226,36,26,484,51,51,67,67,67,67,67,67,67,67,67,67,67,67,26,21,16567,1424,16567,0.6778417229652405,6.0,0
536,51,2015-07-18,9,0,75.0,2,3,51.0,1,1,0,0,6,6,43250000,43250000,41250000,63,1200,63,63,63,63,63,63,63,49,1947,1776,12850,66,58,598,51,51,63,63,63,63,63,63,63,63,63,63,63,63,82,27,16571,10335,16571,0.6734565496444702,4.0,0
537,51,2015-07-18,9,0,75.0,1,3,51.0,2,2,0,0,9,9,60800000,60800000,2800000,68,1200,68,68,68,68,68,68,68,23,0,0,4,0,0,4,50,50,68,68,68,68,68,68,68,68,68,68,68,68,63,21,16566,30,16566,0.6717842221260071,2.0,1
538,51,2015-07-18,9,0,74.9,6,7,56.5,1,0,4,1,53,11,236508000,39460000,32900000,75,1200,75,75,75,75,75,75,75,36,155,215,2668,11,23,281,52,52,75,75,75,75,75,75,75,75,75,75,75,75,130,21,16559,5799,16559,0.7255696058273315,13.0,0
539,51,2015-07-18,9,0,74.8,9,4,55.0,1,1,0,0,13,5,42800000,31280000,0,72,1200,72,72,72,72,72,72,72,33,13,5,88,13,5,88,53,53,72,72,72,72,72,72,72,72,72,72,72,72,57,21,16562,78,16562,0.6850372552871704,9.0,0
540,51,2015-07-18,9,1,74.8,4,3,52.0,1,1,1,1,6,6,53750000,53750000,41250000,62,1200,62,62,62,62,62,62,62,32,226,226,2530,23,21,251,52,52,62,62,62,62,62,62,62,62,62,62,62,62,115,55,16572,2586,16572,0.6700714230537415,1.0,1
541,51,2015-07-18,9,1,74.7,11,3,55.0,1,1,1,1,7,7,51020000,51020000,14700000,72,1200,72,72,72,72,72,72,72,34,1169,874,5837,182,122,653,53,53,72,72,72,72,72,72,72,72,72,72,72,72,86,35,16562,5125,16562,0.6963698267936707,12.0,0
542,51,2015-07-18,9,1,74.1,7,3,53.5,1,1,0,0,4,4,40050000,40050000,40050000,69,1200,69,69,69,69,69,69,69,37,576,564,4637,58,54,391,53,53,69,69,69,69,69,69,69,69,69,69,69,69,47,28,16565,6242,16565,0.6773816347122192,5.0,0
554,53,2015-07-18,7,0,77.1,7,3,55.0,1,1,0,0,8,8,17850000,17850000,17850000,28,1200,28,28,28,28,28,28,28,24,66,54,959,16,27,417,52,52,28,28,28,28,28,28,28,28,28,28,28,28,86,27,16606,1136,16606,0.6139704585075378,8.0,0
555,53,2015-07-18,7,0,76.9,8,3,51.0,1,1,0,0,5,5,16500000,16500000,16500000,25,1200,25,25,25,25,25,25,25,21,0,0,4,0,0,4,49,49,25,25,25,25,25,25,25,25,25,25,25,25,49,20,16609,30,16609,0.5915998220443726,1.0,1
556,53,2015-07-18,7,0,76.9,1,3,51.0,1,1,0,0,5,5,14750000,14750000,14750000,27,1200,27,27,27,27,27,27,27,21,0,0,6,0,0,6,49,49,27,27,27,27,27,27,27,27,27,27,27,27,92,35,16607,30,16607,0.5997856259346008,3.0,1
557,53,2015-07-18,7,0,76.8,3,3,53.0,0,0,2,2,6,6,10500000,10500000,10500000,24,1200,24,24,24,24,24,24,24,33,13,5,88,13,5,88,53,53,24,24,24,24,24,24,24,24,24,24,24,24,72,20,16610,78,16610,0.6000665426254272,4.0,0
558,53,2015-07-18,7,0,76.8,4,3,54.5,1,1,0,0,2,2,13750000,13750000,13750000,27,1200,27,27,27,27,27,27,27,25,273,259,1941,102,111,692,52,52,27,27,27,27,27,27,27,27,27,27,27,27,51,28,16607,1424,16607,0.6070581078529358,7.0,0
559,53,2015-07-18,7,0,76.6,9,5,51.5,0,0,1,1,30,16,40970000,24770000,11820000,27,1200,27,27,27,27,27,27,27,21,12,22,372,12,21,363,49,49,27,27,27,27,27,27,27,27,27,27,27,27,43,20,16607,408,16607,0.6233384609222412,10.0,0
560,53,2015-07-18,7,0,76.6,6,3,53.5,1,1,0,0,2,2,16500000,16500000,16500000,25,1200,25,25,25,25,25,25,25,26,43,41,839,11,4,254,50,50,25,25,25,25,25,25,25,25,25,25,25,25,102,27,16609,1424,16609,0.5988506078720093,2.0,1
561,53,2015-07-18,7,1,76.5,5,4,52.0,1,0,1,0,12,7,24000000,0,0,22,1200,22,22,22,22,22,22,22,38,25,50,924,0,3,94,48,48,22,22,22,22,22,22,22,22,22,22,22,22,116,21,16612,5125,16612,0.6050027012825012,6.0,0
562,53,2015-07-18,7,1,76.5,10,4,55.0,1,1,0,0,6,4,26200000,26200000,22000000,28,1200,28,28,28,28,28,28,28,28,89,85,1226,36,26,484,51,51,28,28,28,28,28,28,28,28,28,28,28,28,95,28,16606,1424,16606,0.6140720844268799,9.0,0
563,53,2015-07-18,7,1,74.8,2,3,54.5,1,1,1,1,5,5,19000000,19000000,19000000,27,1200,27,27,27,27,27,27,27,27,104,94,1292,32,32,346,52,52,27,27,27,27,27,27,27,27,27,27,27,27,10,28,16607,2586,16607,0.6011781692504883,5.0,0
564,54,2015-07-18,6,0,80.4,3,3,51.5,1,1,0,0,15,14,33120000,33120000,4800000,31,1200,31,31,31,31,31,31,31,24,0,0,0,0,0,0,49,49,31,31,31,31,31,31,31,31,31,31,31,31,44,14,16603,30,16603,0.6150572896003723,6.0,0
565,54,2015-07-18,6,0,77.4,4,3,54.0,1,1,0,0,6,6,15750000,15750000,15750000,28,1200,28,28,28,28,28,28,28,41,248,257,3040,7,3,95,53,53,28,28,28,28,28,28,28,28,28,28,28,28,44,34,16606,7322,16606,0.60761958360672,3.0,1
566,54,2015-07-18,6,0,77.3,7,3,53.0,1,1,0,0,10,10,24500000,24500000,24500000,26,1200,26,26,26,26,26,26,26,24,66,54,959,16,27,417,52,52,26,26,26,26,26,26,26,26,26,26,26,26,36,21,16608,1136,16608,0.6065417528152466,2.0,1
567,54,2015-07-18,6,0,76.6,8,3,56.0,1,1,0,0,6,6,25050000,25050000,25050000,32,1200,32,32,32,32,32,32,32,40,245,248,2181,51,44,310,53,53,32,32,32,32,32,32,32,32,32,32,32,32,108,35,16602,6242,16602,0.6257591247558594,8.0,0
568,54,2015-07-18,6,0,76.4,5,3,54.5,1,1,0,0,6,6,13750000,13750000,13750000,29,1200,29,29,29,29,29,29,29,26,46,45,860,14,14,293,51,51,29,29,29,29,29,29,29,29,29,29,29,29,51,34,16605,1136,16605,0.6082310676574707,4.0,0
569,54,2015-07-18,6,0,76.0,1,4,56.0,1,1,1,0,13,9,34060000,24760000,6780000,32,1200,32,32,32,32,32,32,32,36,155,215,2668,11,23,281,52,52,32,32,32,32,32,32,32,32,32,32,32,32,51,28,16602,5799,16602,0.6247801780700684,7.0,0
570,54,2015-07-18,6,1,75.8,2,3,52.0,0,0,0,0,1,1,0,0,0,32,1200,32,32,32,32,32,32,32,23,0,0,4,0,0,4,50,50,32,32,32,32,32,32,32,32,32,32,32,32,98,28,16602,30,16602,0.6051008105278015,1.0,1
571,54,2015-07-18,6,1,75.7,9,3,55.0,0,0,3,3,11,10,28370000,28370000,8000000,30,1200,30,30,30,30,30,30,30,29,169,169,2251,53,58,579,52,52,30,30,30,30,30,30,30,30,30,30,30,30,133,28,16604,2969,16604,0.6285064220428467,9.0,0
572,54,2015-07-18,6,1,74.8,6,3,56.0,1,1,1,1,4,4,20600000,20600000,20600000,32,1200,32,32,32,32,32,32,32,28,89,85,1226,36,26,484,51,51,32,32,32,32,32,32,32,32,32,32,32,32,52,21,16602,1424,16602,0.6141766905784607,5.0,0
630,60,2015-07-19,10,0,0.0,10,4,52.0,2,1,6,3,20,11,156070000,110980000,45600000,86,1400,86,86,86,86,86,86,86,36,155,215,2668,11,23,281,52,52,86,86,86,86,86,86,86,86,86,86,86,86,51,29,16549,5800,16549,0.7177698612213135,2.0,1
631,60,2015-07-19,10,0,92.7,7,4,55.5,3,0,2,0,16,7,160550000,25280000,0,95,1400,95,95,95,95,95,95,95,28,0,0,0,0,0,0,52,52,95,95,95,95,95,95,95,95,95,95,95,95,98,85,16540,11,16540,0.7323411107063293,9.0,0
632,60,2015-07-19,10,0,91.3,6,4,52.5,2,0,0,0,14,8,104050000,35060000,0,89,1400,89,89,89,89,89,89,89,23,90,91,703,29,37,258,51,52,89,89,89,89,89,89,89,89,89,89,89,89,35,183,16546,778,16546,0.7210453748703003,4.0,0
633,60,2015-07-19,10,0,90.8,2,6,52.0,4,0,3,2,37,10,208906000,47600000,0,81,1400,81,81,81,81,81,81,81,36,111,133,2919,1,1,176,52,52,81,81,81,81,81,81,81,81,81,81,81,81,72,84,16554,4064,16554,0.7214292287826538,5.0,0
634,60,2015-07-19,10,0,88.0,4,5,51.0,1,1,6,1,34,13,164618000,82100000,74200000,83,1400,83,83,83,83,83,83,83,27,1,2,112,1,2,112,51,51,83,83,83,83,83,83,83,83,83,83,83,83,98,28,16552,109,16552,0.7209312915802002,3.0,1
635,60,2015-07-19,10,0,87.9,8,5,51.0,0,0,0,0,3,3,0,0,0,81,1400,81,81,81,81,81,81,81,41,248,257,3040,7,3,95,53,53,81,81,81,81,81,81,81,81,81,81,81,81,35,29,16554,7323,16554,0.6966414451599121,1.0,1
636,60,2015-07-19,10,0,87.8,3,4,53.0,5,2,5,2,19,9,217620000,119640000,84990000,90,1400,90,90,90,90,90,90,90,32,226,226,2530,23,21,251,52,52,90,90,90,90,90,90,90,90,90,90,90,90,58,56,16545,2587,16545,0.7232224941253662,6.0,0
637,60,2015-07-19,10,0,87.3,9,6,56.0,3,0,9,1,37,9,255659000,26460000,0,96,1400,96,96,96,96,96,96,96,26,155,161,2094,44,33,497,51,51,96,96,96,96,96,96,96,96,96,96,96,96,86,28,16539,2239,16539,0.7479379177093506,12.0,0
638,60,2015-07-19,10,0,87.2,5,4,56.0,3,1,3,1,17,10,176520000,88640000,25200000,100,1400,100,100,100,100,100,100,100,28,28,34,396,27,34,385,49,49,100,100,100,100,100,100,100,100,100,100,100,100,105,29,16535,409,16535,0.745293378829956,11.0,0
639,60,2015-07-19,10,1,86.6,11,5,57.0,4,0,1,0,12,4,160420000,8000000,8000000,98,1400,98,98,98,98,98,98,98,33,13,5,88,13,5,88,53,53,98,98,98,98,98,98,98,98,98,98,98,98,37,29,16537,79,16537,0.7314146757125854,8.0,0
640,60,2015-07-19,10,1,86.2,1,3,53.0,3,3,0,0,3,3,89650000,89650000,0,90,1400,90,90,90,90,90,90,90,34,1169,874,5837,182,122,653,53,53,90,90,90,90,90,90,90,90,90,90,90,90,83,210,16545,5126,16545,0.7277480363845825,7.0,0
641,60,2015-07-19,10,1,85.9,12,3,55.0,1,0,6,6,12,11,136920000,109420000,59860000,94,1400,94,94,94,94,94,94,94,36,646,608,5304,55,53,412,53,53,94,94,94,94,94,94,94,94,94,94,94,94,67,35,16541,5126,16541,0.732656717300415,10.0,0
642,61,2015-07-19,9,0,0.0,7,3,57.0,0,0,0,0,0,0,0,0,0,83,2000,83,83,83,83,83,83,83,35,822,387,3,231,23,369,52,52,83,83,83,83,83,83,83,83,83,83,83,83,91,0,16552,5800,16552,0.7134582996368408,3.0,1
643,61,2015-07-19,9,0,0.0,2,3,57.0,5,5,2,2,8,8,219550000,219550000,176400000,91,2000,91,91,91,91,91,91,91,34,1169,874,5837,182,122,653,53,53,91,91,91,91,91,91,91,91,91,91,91,91,100,36,16544,5126,16544,0.7408722639083862,8.0,0
644,61,2015-07-19,9,0,132.9,3,3,57.0,0,0,0,0,1,1,0,0,0,87,2000,87,87,87,87,87,87,87,33,750,128,1,125,4,130,52,52,87,87,87,87,87,87,87,87,87,87,87,87,39,63,16548,4400,16548,0.7140698432922363,4.0,0
645,61,2015-07-19,9,0,132.5,8,3,57.0,3,3,3,3,9,9,109530000,109530000,71200000,78,2000,78,78,78,78,78,78,78,35,162,193,2309,15,16,154,53,53,78,78,78,78,78,78,78,78,78,78,78,78,51,36,16557,5800,16557,0.7079617977142334,1.0,1
646,61,2015-07-19,9,0,132.0,6,3,57.0,0,0,1,1,2,2,161000000,161000000,98000000,91,2000,91,91,91,91,91,91,91,36,160,615,4,501,86,517,51,51,91,91,91,91,91,91,91,91,91,91,91,91,50,63,16544,4692,16544,0.736362099647522,7.0,0
647,61,2015-07-19,9,0,131.0,5,3,57.0,1,1,0,0,2,2,193000000,193000000,28000000,90,2000,90,90,90,90,90,90,90,35,883,317,2,448,50,329,53,53,90,90,90,90,90,90,90,90,90,90,90,90,102,63,16545,3728,16545,0.7357757091522217,5.0,0
648,61,2015-07-19,9,1,130.9,9,3,57.0,1,1,0,0,1,1,385000000,385000000,385000000,93,2000,93,93,93,93,93,93,93,34,808,335,2,473,83,320,51,51,93,93,93,93,93,93,93,93,93,93,93,93,126,63,16542,2984,16542,0.7420423030853271,9.0,0
649,61,2015-07-19,9,1,130.4,1,3,57.0,0,0,1,1,1,1,147000000,147000000,147000000,101,2000,101,101,101,101,101,101,101,34,860,270,1,31,5,199,54,54,101,101,101,101,101,101,101,101,101,101,101,101,34,63,16534,4692,16534,0.7361351251602173,6.0,0
650,61,2015-07-19,9,1,130.4,4,3,57.0,0,0,0,0,0,0,0,0,0,78,2000,78,78,78,78,78,78,78,33,151,327,2,448,103,280,51,51,78,78,78,78,78,78,78,78,78,78,78,78,100,0,16557,3728,16557,0.7113244533538818,2.0,1
651,62,2015-07-19,8,0,0.0,3,3,57.0,2,2,1,1,4,4,84450000,84450000,56950000,79,1200,79,79,79,79,79,79,79,48,658,693,6198,12,20,187,54,54,79,79,79,79,79,79,79,79,79,79,79,79,100,56,16556,9970,16556,0.70171719789505,9.0,0
652,62,2015-07-19,8,0,75.9,8,4,52.0,1,1,1,0,14,8,71280000,42630000,4200000,69,1200,69,69,69,69,69,69,69,41,248,257,3040,7,3,95,53,53,69,69,69,69,69,69,69,69,69,69,69,69,84,22,16566,7323,16566,0.6850168108940125,3.0,1
653,62,2015-07-19,8,0,75.7,1,5,51.0,0,0,2,1,33,11,78980000,22410000,0,66,1200,66,66,66,66,66,66,66,28,80,109,1301,12,20,292,52,52,66,66,66,66,66,66,66,66,66,66,66,66,57,43,16569,2587,16569,0.6881650686264038,4.0,0
654,62,2015-07-19,8,0,75.3,11,5,51.5,1,0,0,0,22,10,62150000,19260000,8820000,68,1200,68,68,68,68,68,68,68,28,89,85,1226,36,26,484,51,51,68,68,68,68,68,68,68,68,68,68,68,68,115,28,16567,1425,16567,0.6937270164489746,8.0,0
655,62,2015-07-19,8,0,75.2,4,3,54.0,2,2,0,0,7,7,67500000,67500000,67500000,73,1200,73,73,73,73,73,73,73,33,13,5,88,13,5,88,53,53,73,73,73,73,73,73,73,73,73,73,73,73,119,22,16562,79,16562,0.6890578866004944,6.0,0
656,62,2015-07-19,8,0,74.7,9,3,54.0,1,1,1,1,5,5,40520000,40520000,0,73,1200,73,73,73,73,73,73,73,29,169,169,2251,53,58,579,52,52,73,73,73,73,73,73,73,73,73,73,73,73,40,29,16562,2970,16562,0.6845851540565491,2.0,1
657,62,2015-07-19,8,0,74.3,7,4,52.5,1,1,2,1,15,7,67550000,54050000,40550000,70,1200,70,70,70,70,70,70,70,26,155,161,2094,44,33,497,51,51,70,70,70,70,70,70,70,70,70,70,70,70,48,29,16565,2239,16565,0.6838667988777161,1.0,1
658,62,2015-07-19,8,0,74.3,6,3,53.0,1,1,2,2,8,8,70320000,70320000,52820000,71,1200,71,71,71,71,71,71,71,32,226,226,2530,23,21,251,52,52,71,71,71,71,71,71,71,71,71,71,71,71,123,43,16564,2587,16564,0.688544750213623,5.0,0
659,62,2015-07-19,8,1,74.1,2,3,56.5,1,1,5,5,8,8,103600000,103600000,86800000,78,1200,78,78,78,78,78,78,78,49,1947,1776,12850,66,58,598,51,51,78,78,78,78,78,78,78,78,78,78,78,78,46,36,16557,10336,16557,0.7022219896316528,10.0,0
660,62,2015-07-19,8,1,74.1,10,3,53.0,3,3,0,0,7,7,108820000,108820000,48300000,79,1200,79,79,79,79,79,79,79,21,0,0,6,0,0,6,49,49,79,79,79,79,79,79,79,79,79,79,79,79,104,56,16556,31,16556,0.6931501030921936,7.0,0
661,62,2015-07-19,8,1,73.7,5,3,57.0,2,2,1,1,8,8,96300000,96300000,41300000,79,1200,79,79,79,79,79,79,79,36,646,608,5304,55,53,412,53,53,79,79,79,79,79,79,79,79,79,79,79,79,68,29,16556,5126,16556,0.7032892107963562,11.0,0
